"","page","time","randomnumber","start_time","notes","conclusion","clean_prints"
"3809",4,"1706735523.84232",97.3454697523266,"1706735286.75803","","Match",296
"3810",6,"1706735581.49691",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3811",7,"1706735587.2093",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3812",8,"1706735605.68027",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3813",5,"1706735621.86071",97.3454697523266,"1706735286.75803","defendant name :RichardCole","Match",296
"3814",9,"1706735670.60575",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3815",10,"1706735682.92645",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3816",11,"1706735724.94355",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3817",12,"1706735761.00121",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3818",6,"1706735763.59175",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3819",7,"1706735775.10208",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3820",8,"1706735826.7837",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3821",13,"1706735875.26296",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3822",9,"1706735922.35691",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3823",14,"1706735936.76432",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3824",10,"1706735948.93038",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3825",15,"1706735995.72107",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding.","NoMatch",71
"3826",11,"1706736008.81609",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3827",12,"1706736051.91047",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3828",13,"1706736113.33504",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3829",16,"1706736124.61354",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding. 

Terry Smith Expert Unable to confirm
Standard 2.5 to 2.9 false negative rate","NoMatch",71
"3830",17,"1706736135.25734",12.5878131948411,"1706734950.2459","Def Richard Cole Felony discharge of a firearm in a bus. Not Guilty plea.
police got 911 Cole fired into ceiling.
As cashier pulled money he hit alarm.
did not see who it was, he had a ski mask on
Bullet pulled from ceiling and matched when Cole pulled over 2 days ;ater speeding. 

Terry Smith Expert Unable to confirm
Standard 2.5 to 2.9 false negative rate","NoMatch",71
"3831",14,"1706736179.09636",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3832",15,"1706736245.66284",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3833",16,"1706736289.72695",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3834",17,"1706736298.32967",97.3454697523266,"1706735286.75803","defendant name :Richard Cole","Match",296
"3835",4,"1706737543.27154",81.3074563397095,"1706737417.8223","","Match",227
"3836",5,"1706737614.244",81.3074563397095,"1706737417.8223","","Match",227
"3837",6,"1706737968.91361",81.3074563397095,"1706737417.8223","","Match",227
"3838",7,"1706737997.92404",81.3074563397095,"1706737417.8223","","Match",227
"3839",8,"1706738013.13061",81.3074563397095,"1706737417.8223","","Match",227
"3840",9,"1706738087.70689",81.3074563397095,"1706737417.8223","","Match",227
"3841",10,"1706738104.34883",81.3074563397095,"1706737417.8223","","Match",227
"3842",11,"1706738199.03352",81.3074563397095,"1706737417.8223","","Match",227
"3843",12,"1706738390.46609",81.3074563397095,"1706737417.8223","","Match",227
"3844",13,"1706738552.64463",81.3074563397095,"1706737417.8223","","Match",227
"3845",14,"1706738625.194",81.3074563397095,"1706737417.8223","","Match",227
"3846",15,"1706738756.9408",81.3074563397095,"1706737417.8223","","Match",227
"3847",16,"1706738947.78447",81.3074563397095,"1706737417.8223","","Match",227
"3848",17,"1706738963.72046",81.3074563397095,"1706737417.8223","","Match",227
"3849",5,"1706800764.60857",12.7244968200102,"1706800643.80012","","Match",102
"3850",6,"1706800819.36642",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk","Match",102
"3851",7,"1706800874.08131",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding","Match",102
"3852",8,"1706800890.37277",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony","Match",102
"3853",9,"1706800906.1544",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony","Match",102
"3854",10,"1706800971.60129",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony a 7 year firearms examiner. ;ave accreddoted ASCLID?LAB","Match",102
"3855",11,"1706800992.14196",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony a 7 year firearms examiner. ;ave accreddoted ASCLID?LAB an opinion witness","Match",102
"3856",12,"1706801072.70472",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony a 7 year firearms examiner. ;ave accreddoted ASCLID?LAB an opinion witness, chk 6 lands and grooves , twists to right","Match",102
"3857",13,"1706801110.0788",12.7244968200102,"1706800643.80012","Richard Cole discharging firemean in business, felony. Pled not guilty. Read by objective court clerk. 2 days later speeding. Terry smith tstimony a 7 year firearms examiner. ;ave accreddoted ASCLID?LAB an opinion witness, chk 6 lands and grooves , twists to right","Match",102
